scorer,DLC_resnet50_fearbox_optoJan27shuffle1_100000,DLC_resnet50_fearbox_optoJan27shuffle1_100000.1,DLC_resnet50_fearbox_optoJan27shuffle1_100000.2,DLC_resnet50_fearbox_optoJan27shuffle1_100000.3,DLC_resnet50_fearbox_optoJan27shuffle1_100000.4,DLC_resnet50_fearbox_optoJan27shuffle1_100000.5,DLC_resnet50_fearbox_optoJan27shuffle1_100000.6,DLC_resnet50_fearbox_optoJan27shuffle1_100000.7,DLC_resnet50_fearbox_optoJan27shuffle1_100000.8,DLC_resnet50_fearbox_optoJan27shuffle1_100000.9,DLC_resnet50_fearbox_optoJan27shuffle1_100000.10,DLC_resnet50_fearbox_optoJan27shuffle1_100000.11,DLC_resnet50_fearbox_optoJan27shuffle1_100000.12,DLC_resnet50_fearbox_optoJan27shuffle1_100000.13,DLC_resnet50_fearbox_optoJan27shuffle1_100000.14,DLC_resnet50_fearbox_optoJan27shuffle1_100000.15,DLC_resnet50_fearbox_optoJan27shuffle1_100000.16,DLC_resnet50_fearbox_optoJan27shuffle1_100000.17,DLC_resnet50_fearbox_optoJan27shuffle1_100000.18,DLC_resnet50_fearbox_optoJan27shuffle1_100000.19,DLC_resnet50_fearbox_optoJan27shuffle1_100000.20,DLC_resnet50_fearbox_optoJan27shuffle1_100000.21,DLC_resnet50_fearbox_optoJan27shuffle1_100000.22,DLC_resnet50_fearbox_optoJan27shuffle1_100000.23,DLC_resnet50_fearbox_optoJan27shuffle1_100000.24,DLC_resnet50_fearbox_optoJan27shuffle1_100000.25,DLC_resnet50_fearbox_optoJan27shuffle1_100000.26,DLC_resnet50_fearbox_optoJan27shuffle1_100000.27,DLC_resnet50_fearbox_optoJan27shuffle1_100000.28,DLC_resnet50_fearbox_optoJan27shuffle1_100000.29,DLC_resnet50_fearbox_optoJan27shuffle1_100000.30,DLC_resnet50_fearbox_optoJan27shuffle1_100000.31,DLC_resnet50_fearbox_optoJan27shuffle1_100000.32,DLC_resnet50_fearbox_optoJan27shuffle1_100000.33,DLC_resnet50_fearbox_optoJan27shuffle1_100000.34,DLC_resnet50_fearbox_optoJan27shuffle1_100000.35,DLC_resnet50_fearbox_optoJan27shuffle1_100000.36,DLC_resnet50_fearbox_optoJan27shuffle1_100000.37,DLC_resnet50_fearbox_optoJan27shuffle1_100000.38
bodyparts,nose,nose,nose,head,head,head,left ear,left ear,left ear,right ear,right ear,right ear,neck,neck,neck,center,center,center,left flimb,left flimb,left flimb,right flimb,right flimb,right flimb,left blimb,left blimb,left blimb,right blimb,right blimb,right blimb,base tail,base tail,base tail,middle tail,middle tail,middle tail,tail tip,tail tip,tail tip
8,331.88958740234375,186.69192504882812,0.8261898756027222,393.9938049316406,144.23184204101562,0.9991132616996765,430.7550048828125,183.73353576660156,0.9623809456825256,422.7415466308594,112.568603515625,0.9445220232009888,439.8647155761719,144.3422088623047,0.9935177564620972,494.7630310058594,128.20028686523438,0.8025980591773987,456.0449523925781,192.72802734375,0.9744943380355835,446.4080505371094,104.98308563232422,0.6577637791633606,528.8489990234375,201.58705139160156,0.9667796492576599,527.1302490234375,97.21332550048828,0.512556254863739,588.2909545898438,142.9002685546875,0.9956349730491638,710.4762573242188,112.84467315673828,0.35601016879081726,843.0391845703125,90.07256317138672,0.9056789875030518
18,390.8618469238281,243.2781524658203,0.9624463319778442,423.1621398925781,174.39134216308594,0.9948915243148804,464.7414245605469,186.54745483398438,0.9587363004684448,426.87884521484375,125.43405151367188,0.7530779838562012,462.9031677246094,150.87655639648438,0.9500973224639893,518.0380859375,129.86190795898438,0.9063304662704468,490.75018310546875,189.49969482421875,0.9657273292541504,446.4327087402344,108.10191345214844,0.06745734810829163,536.7416381835938,196.61306762695312,0.7072755098342896,529.0457153320312,93.51250457763672,0.4990695118904114,596.68017578125,139.97171020507812,0.9975212216377258,710.0289916992188,112.19774627685547,0.22554704546928406,835.1990356445312,102.1538314819336,0.8696914315223694
28,397.6536865234375,232.81643676757812,0.9876217246055603,414.5909423828125,195.6029510498047,0.9991956353187561,462.78607177734375,199.47030639648438,0.9859728813171387,403.89642333984375,144.3634490966797,0.9871689081192017,450.4808044433594,163.50259399414062,0.9930881857872009,508.1236572265625,131.11248779296875,0.9472852945327759,492.4315185546875,202.9131317138672,0.9595887660980225,427.0793762207031,125.0753402709961,0.7395686507225037,540.1764526367188,197.61862182617188,0.89490807056427,466.2352294921875,95.3121109008789,0.7479375004768372,599.0557250976562,140.74510192871094,0.9969684481620789,710.1098022460938,113.02178955078125,0.23463907837867737,832.9273681640625,104.12224578857422,0.8035811185836792
38,403.1824645996094,254.22872924804688,0.2161908894777298,410.1083068847656,221.08871459960938,0.9968133568763733,456.5962219238281,204.15975952148438,0.9789287447929382,397.8760986328125,167.090087890625,0.9856609106063843,434.2839050292969,176.56674194335938,0.9950991272926331,496.55059814453125,138.4550018310547,0.9790124893188477,483.5321960449219,207.0952911376953,0.9473095536231995,415.156005859375,135.2480010986328,0.9462945461273193,535.8128662109375,198.5171356201172,0.8896710872650146,469.93963623046875,96.71046447753906,0.8661081194877625,594.3898315429688,140.64483642578125,0.9958924055099487,371.5386962890625,319.88311767578125,0.5069167017936707,841.4513549804688,91.95103454589844,0.9175683259963989
48,401.5068664550781,286.7875671386719,0.8649851083755493,387.2727355957031,257.77001953125,0.9990227222442627,436.2231140136719,235.98797607421875,0.9773083329200745,364.344482421875,206.0099639892578,0.9741825461387634,406.4285583496094,215.89398193359375,0.9939327836036682,463.85205078125,158.6239013671875,0.9636617302894592,467.20233154296875,229.12905883789062,0.9689145088195801,378.6534423828125,185.4449920654297,0.8733060956001282,526.5875854492188,207.01524353027344,0.8724972009658813,451.4872741699219,110.88163757324219,0.36210548877716064,560.8984985351562,143.9202423095703,0.9991647005081177,691.8341064453125,103.18116760253906,0.6632343530654907,813.496826171875,81.28346252441406,0.9557468295097351
58,352.0412902832031,171.54458618164062,0.297288715839386,376.8076477050781,237.0393829345703,0.9961102604866028,426.92266845703125,224.54415893554688,0.974709153175354,359.64373779296875,179.2041778564453,0.9455395936965942,402.11029052734375,196.7863006591797,0.9962079524993896,462.6564025878906,149.14797973632812,0.9788565635681152,460.41461181640625,223.9958953857422,0.9628891944885254,375.9618225097656,161.11529541015625,0.7777417302131653,524.9386596679688,203.97897338867188,0.9319250583648682,435.11505126953125,105.60121154785156,0.8409738540649414,559.2208862304688,138.97132873535156,0.9951854348182678,684.5155029296875,101.85154724121094,0.5940232872962952,808.5427856445312,83.89897918701172,0.9537350535392761
68,368.1298828125,265.52734375,0.36839890480041504,375.92376708984375,235.49244689941406,0.9987678527832031,427.09698486328125,227.4796142578125,0.988724410533905,359.84271240234375,180.0086212158203,0.960590124130249,403.3540344238281,197.4943389892578,0.9969260096549988,461.4223327636719,154.67282104492188,0.9891915917396545,460.427978515625,225.31631469726562,0.958636462688446,385.9146423339844,154.11485290527344,0.7795222401618958,523.26220703125,206.89083862304688,0.9144468903541565,440.7342529296875,106.50688171386719,0.9483358263969421,559.2265625,138.25692749023438,0.9960471987724304,674.971923828125,102.98078918457031,0.6337262392044067,804.2413330078125,87.97008514404297,0.9547645449638367
78,355.5231018066406,152.31015014648438,0.13056010007858276,361.26934814453125,218.984375,0.9934138655662537,410.6346130371094,220.2567596435547,0.987122118473053,362.71759033203125,163.00083923339844,0.9740956425666809,398.19976806640625,186.9269561767578,0.9922347068786621,464.73675537109375,151.4745330810547,0.9849318861961365,444.4092712402344,225.77963256835938,0.970298171043396,389.43365478515625,140.2791748046875,0.6965851783752441,524.0165405273438,204.89511108398438,0.9382527470588684,438.9752197265625,105.84463500976562,0.7899002432823181,559.90771484375,139.19039916992188,0.9969897270202637,675.12890625,103.27562713623047,0.6789821982383728,802.3778686523438,89.50675201416016,0.9136140942573547
88,303.37432861328125,207.9427947998047,0.206354558467865,335.22564697265625,191.65687561035156,0.9982296824455261,381.6897888183594,208.98248291015625,0.991860568523407,356.6543273925781,145.08990478515625,0.9925633072853088,380.61767578125,175.31251525878906,0.9719107151031494,454.4609680175781,150.40948486328125,0.9784452319145203,409.8370056152344,216.62435913085938,0.9295638203620911,392.95880126953125,125.94939422607422,0.6902872920036316,520.9484252929688,203.67520141601562,0.9795579314231873,476.90557861328125,98.53839111328125,0.6688688397407532,556.751708984375,138.09146118164062,0.9963951706886292,676.2051391601562,101.80192565917969,0.7463152408599854,806.6316528320312,84.31649017333984,0.9443185329437256
