scorer,DLC_resnet152_fearbox_opto-Livia-2025-02-03Feb3shuffle1_100000,DLC_resnet152_fearbox_opto-Livia-2025-02-03Feb3shuffle1_100000.1,DLC_resnet152_fearbox_opto-Livia-2025-02-03Feb3shuffle1_100000.2,DLC_resnet152_fearbox_opto-Livia-2025-02-03Feb3shuffle1_100000.3,DLC_resnet152_fearbox_opto-Livia-2025-02-03Feb3shuffle1_100000.4,DLC_resnet152_fearbox_opto-Livia-2025-02-03Feb3shuffle1_100000.5,DLC_resnet152_fearbox_opto-Livia-2025-02-03Feb3shuffle1_100000.6,DLC_resnet152_fearbox_opto-Livia-2025-02-03Feb3shuffle1_100000.7,DLC_resnet152_fearbox_opto-Livia-2025-02-03Feb3shuffle1_100000.8,DLC_resnet152_fearbox_opto-Livia-2025-02-03Feb3shuffle1_100000.9,DLC_resnet152_fearbox_opto-Livia-2025-02-03Feb3shuffle1_100000.10,DLC_resnet152_fearbox_opto-Livia-2025-02-03Feb3shuffle1_100000.11,DLC_resnet152_fearbox_opto-Livia-2025-02-03Feb3shuffle1_100000.12,DLC_resnet152_fearbox_opto-Livia-2025-02-03Feb3shuffle1_100000.13,DLC_resnet152_fearbox_opto-Livia-2025-02-03Feb3shuffle1_100000.14,DLC_resnet152_fearbox_opto-Livia-2025-02-03Feb3shuffle1_100000.15,DLC_resnet152_fearbox_opto-Livia-2025-02-03Feb3shuffle1_100000.16,DLC_resnet152_fearbox_opto-Livia-2025-02-03Feb3shuffle1_100000.17,DLC_resnet152_fearbox_opto-Livia-2025-02-03Feb3shuffle1_100000.18,DLC_resnet152_fearbox_opto-Livia-2025-02-03Feb3shuffle1_100000.19,DLC_resnet152_fearbox_opto-Livia-2025-02-03Feb3shuffle1_100000.20,DLC_resnet152_fearbox_opto-Livia-2025-02-03Feb3shuffle1_100000.21,DLC_resnet152_fearbox_opto-Livia-2025-02-03Feb3shuffle1_100000.22,DLC_resnet152_fearbox_opto-Livia-2025-02-03Feb3shuffle1_100000.23,DLC_resnet152_fearbox_opto-Livia-2025-02-03Feb3shuffle1_100000.24,DLC_resnet152_fearbox_opto-Livia-2025-02-03Feb3shuffle1_100000.25,DLC_resnet152_fearbox_opto-Livia-2025-02-03Feb3shuffle1_100000.26,DLC_resnet152_fearbox_opto-Livia-2025-02-03Feb3shuffle1_100000.27,DLC_resnet152_fearbox_opto-Livia-2025-02-03Feb3shuffle1_100000.28,DLC_resnet152_fearbox_opto-Livia-2025-02-03Feb3shuffle1_100000.29,DLC_resnet152_fearbox_opto-Livia-2025-02-03Feb3shuffle1_100000.30,DLC_resnet152_fearbox_opto-Livia-2025-02-03Feb3shuffle1_100000.31,DLC_resnet152_fearbox_opto-Livia-2025-02-03Feb3shuffle1_100000.32,DLC_resnet152_fearbox_opto-Livia-2025-02-03Feb3shuffle1_100000.33,DLC_resnet152_fearbox_opto-Livia-2025-02-03Feb3shuffle1_100000.34,DLC_resnet152_fearbox_opto-Livia-2025-02-03Feb3shuffle1_100000.35,DLC_resnet152_fearbox_opto-Livia-2025-02-03Feb3shuffle1_100000.36,DLC_resnet152_fearbox_opto-Livia-2025-02-03Feb3shuffle1_100000.37,DLC_resnet152_fearbox_opto-Livia-2025-02-03Feb3shuffle1_100000.38
bodyparts,nose,nose,nose,head,head,head,left ear,left ear,left ear,right ear,right ear,right ear,neck,neck,neck,center,center,center,left flimb,left flimb,left flimb,right flimb,right flimb,right flimb,left blimb,left blimb,left blimb,right blimb,right blimb,right blimb,base tail,base tail,base tail,middle tail,middle tail,middle tail,tail tip,tail tip,tail tip
8,453.0714111328125,755.0519409179688,0.9729064106941223,461.02227783203125,738.2255249023438,0.9944167137145996,509.0643005371094,745.5272216796875,0.9876688122749329,467.27862548828125,697.5223388671875,0.9881539940834045,491.89508056640625,715.7018432617188,0.9859611988067627,545.43408203125,604.5498657226562,0.9878892302513123,544.4087524414062,728.49462890625,0.9049898386001587,486.4454345703125,652.5369262695312,0.9840720295906067,624.5884399414062,550.0931396484375,0.963866114616394,505.09344482421875,537.756103515625,0.7662689089775085,576.9037475585938,483.24591064453125,0.9985878467559814,620.97509765625,352.80682373046875,0.9558213353157043,707.8527221679688,224.38082885742188,0.9924755692481995
18,415.75537109375,688.5545654296875,0.756089985370636,421.8825988769531,670.4340209960938,0.9967218041419983,476.7146301269531,691.558837890625,0.5346317291259766,454.87152099609375,628.5616455078125,0.9920107126235962,469.5519104003906,662.6253051757812,0.9975467324256897,555.3753051757812,580.2959594726562,0.9377484321594238,514.94775390625,699.9412231445312,0.9038384556770325,488.6659851074219,588.0174560546875,0.9825383424758911,626.4982299804688,550.1068725585938,0.8093632459640503,515.1097412109375,703.2255249023438,0.6205971240997314,609.6382446289062,483.1715087890625,0.9990504384040833,647.0074462890625,374.2260437011719,0.953303873538971,706.8370361328125,219.70895385742188,0.9835804104804993
28,350.7958984375,601.7904663085938,0.9413767457008362,373.2059631347656,601.3109130859375,0.9968686699867249,412.60003662109375,626.8986206054688,0.9741668105125427,419.11981201171875,574.7625122070312,0.9845779538154602,419.99188232421875,606.1450805664062,0.9733546376228333,538.762939453125,583.371337890625,0.94288170337677,446.8351745605469,649.0780029296875,0.966629147529602,464.3259582519531,557.9555053710938,0.9905789494514465,578.873046875,639.199462890625,0.65738844871521,546.5762939453125,511.0485534667969,0.5162803530693054,624.4364013671875,484.4820251464844,0.9980717301368713,689.6782836914062,387.7755126953125,0.9693874716758728,694.929443359375,297.34954833984375,0.9627357125282288
38,363.3847351074219,515.9056396484375,0.9272060990333557,379.2223815917969,517.2667236328125,0.9958077669143677,401.1823425292969,550.2994384765625,0.8860793709754944,428.6138916015625,508.6026611328125,0.9383501410484314,416.2850036621094,535.8562622070312,0.9390893578529358,527.1346435546875,557.9575805664062,0.9698666930198669,437.6838684082031,592.331298828125,0.4059058725833893,468.7320861816406,514.1914672851562,0.9621105194091797,573.9478759765625,628.6288452148438,0.963458776473999,564.3828125,493.7619323730469,0.8288180232048035,661.1810913085938,506.51092529296875,0.995589017868042,706.8131103515625,422.99322509765625,0.8863945007324219,355.1584167480469,498.1360778808594,0.022326720878481865
48,327.9102783203125,452.4507751464844,0.986602783203125,347.2176208496094,457.0981140136719,0.9922939538955688,366.6278381347656,495.85211181640625,0.9725586175918579,394.6552429199219,454.1617431640625,0.9843286275863647,382.6492614746094,480.8404541015625,0.9647813439369202,536.0107421875,544.5797119140625,0.7232921123504639,437.0992126464844,562.51171875,0.6342306733131409,437.8816833496094,464.97265625,0.9802325963973999,572.6845703125,625.3878784179688,0.979616641998291,575.9517211914062,499.2481384277344,0.6383843421936035,660.9747314453125,549.4158325195312,0.9925669431686401,713.113037109375,465.0570373535156,0.9118601083755493,708.1328735351562,359.9744873046875,0.9817917943000793
58,335.26251220703125,536.946533203125,0.9314442276954651,360.5480041503906,528.9638061523438,0.996847927570343,393.9403076171875,565.6635131835938,0.9643509387969971,407.6298522949219,503.09619140625,0.9948222637176514,412.8634033203125,537.692626953125,0.9835790991783142,509.3940124511719,544.8042602539062,0.9930605888366699,446.41278076171875,582.9140014648438,0.989770770072937,449.22772216796875,487.4580383300781,0.9770073890686035,578.2142333984375,627.6011962890625,0.7619205117225647,578.390869140625,496.7645263671875,0.8628900647163391,663.4434204101562,552.1452026367188,0.9974777102470398,713.4613647460938,423.5271911621094,0.9189158082008362,731.4329223632812,336.8703918457031,0.9453431963920593
68,351.3465881347656,605.2653198242188,0.8891515731811523,370.65411376953125,599.4812622070312,0.9986237287521362,415.29974365234375,621.066162109375,0.9866868257522583,404.3516845703125,558.8633422851562,0.9964994192123413,422.3946838378906,587.318603515625,0.9944027066230774,527.0294799804688,566.35791015625,0.9962342381477356,463.7143249511719,625.2850952148438,0.989117443561554,446.4441223144531,528.626220703125,0.9804731607437134,591.8834838867188,623.3797607421875,0.9605749845504761,573.3636474609375,491.3492431640625,0.7817984819412231,672.0738525390625,550.5765991210938,0.9950843453407288,715.2224731445312,428.9688415527344,0.9525171518325806,726.0984497070312,362.2644348144531,0.9772853255271912
78,383.00201416015625,525.6473999023438,0.9903694987297058,403.00311279296875,525.9381103515625,0.9968469738960266,422.05572509765625,567.9503784179688,0.9777566194534302,447.4236145019531,515.346923828125,0.9949415326118469,440.03424072265625,546.9609985351562,0.9785578846931458,533.07275390625,563.1300048828125,0.9961178302764893,460.1568298339844,606.6392822265625,0.9434656500816345,486.5223693847656,514.8147583007812,0.9824899435043335,582.0697631835938,629.9067993164062,0.9891214966773987,457.0744323730469,608.2443237304688,0.24342800676822662,673.3101196289062,552.8328247070312,0.9922780990600586,715.9378662109375,431.48126220703125,0.9238716959953308,723.2727661132812,366.7199401855469,0.9265070557594299
88,417.6125793457031,454.77081298828125,0.9945412278175354,430.18133544921875,462.2423095703125,0.9928852915763855,421.0364685058594,509.6231994628906,0.9929728507995605,476.0600280761719,476.7026062011719,0.9903623461723328,449.2505187988281,499.80755615234375,0.9890418648719788,523.507080078125,557.12451171875,0.9922309517860413,430.7395324707031,554.801513671875,0.937872588634491,515.634033203125,481.9658508300781,0.9488826990127563,571.0064086914062,630.8822631835938,0.9367560148239136,740.9673461914062,506.75567626953125,0.14941056072711945,671.0341186523438,562.0764770507812,0.9953599572181702,720.0692749023438,444.3658142089844,0.9658026099205017,728.0159301757812,347.5179138183594,0.9662824273109436
